Date,Open*,High,Low,Close**,Volume,Market Cap
8/30/2021,$0.13,$0.14,$0.12,$0.13,"$115,755,597","$1,199,809,631"
8/29/2021,$0.13,$0.13,$0.13,$0.13,"$62,060,482","$1,245,978,548"
8/28/2021,$0.14,$0.14,$0.13,$0.13,"$55,369,418","$1,241,240,891"
8/27/2021,$0.13,$0.14,$0.12,$0.14,"$92,487,763","$1,291,449,496"
8/26/2021,$0.14,$0.14,$0.12,$0.13,"$74,886,910","$1,192,350,404"
8/25/2021,$0.13,$0.14,$0.13,$0.14,"$83,214,961","$1,296,431,613"
8/24/2021,$0.15,$0.15,$0.13,$0.13,"$126,544,324","$1,261,144,280"
8/23/2021,$0.14,$0.16,$0.14,$0.15,"$243,839,290","$1,391,421,022"
8/22/2021,$0.14,$0.14,$0.13,$0.14,"$78,365,468","$1,326,973,296"
8/21/2021,$0.14,$0.15,$0.14,$0.14,"$112,155,945","$1,312,525,704"
8/20/2021,$0.14,$0.15,$0.14,$0.14,"$156,468,857","$1,364,879,809"
8/19/2021,$0.14,$0.14,$0.13,$0.14,"$120,941,472","$1,334,511,671"
8/18/2021,$0.14,$0.15,$0.13,$0.14,"$194,388,156","$1,293,179,621"
8/17/2021,$0.14,$0.15,$0.13,$0.14,"$200,876,989","$1,287,333,953"
8/16/2021,$0.15,$0.16,$0.14,$0.14,"$148,317,518","$1,332,818,090"
8/15/2021,$0.15,$0.15,$0.14,$0.15,"$125,520,037","$1,390,682,083"
8/14/2021,$0.16,$0.16,$0.15,$0.15,"$183,431,671","$1,418,959,582"
8/13/2021,$0.15,$0.16,$0.15,$0.16,"$277,301,259","$1,465,342,334"
8/12/2021,$0.15,$0.16,$0.14,$0.15,"$371,784,206","$1,418,567,350"
8/11/2021,$0.14,$0.18,$0.13,$0.15,"$671,465,293","$1,452,915,181"
8/10/2021,$0.11,$0.14,$0.11,$0.14,"$565,746,039","$1,279,774,890"
8/9/2021,$0.09,$0.12,$0.09,$0.11,"$302,041,484","$1,072,429,916"
8/8/2021,$0.10,$0.10,$0.09,$0.09,"$88,376,250","$853,413,068"
8/7/2021,$0.10,$0.11,$0.09,$0.10,"$211,866,037","$912,860,863"
8/6/2021,$0.07,$0.11,$0.07,$0.10,"$410,157,178","$926,337,969"
8/5/2021,$0.07,$0.07,$0.07,$0.07,"$52,663,184","$685,274,389"
8/4/2021,$0.07,$0.07,$0.07,$0.07,"$77,369,000","$689,445,091"
8/3/2021,$0.07,$0.07,$0.06,$0.07,"$99,137,959","$677,463,082"
8/2/2021,$0.06,$0.07,$0.06,$0.07,"$34,283,134","$615,953,906"
8/1/2021,$0.07,$0.07,$0.06,$0.06,"$39,113,023","$593,674,014"
7/31/2021,$0.07,$0.07,$0.06,$0.07,"$51,259,584","$616,923,635"
7/30/2021,$0.06,$0.07,$0.06,$0.07,"$66,540,637","$611,861,436"
7/29/2021,$0.06,$0.06,$0.06,$0.06,"$24,968,361","$564,617,271"
7/28/2021,$0.06,$0.06,$0.06,$0.06,"$38,621,923","$564,029,322"
7/27/2021,$0.06,$0.06,$0.06,$0.06,"$39,236,832","$564,544,873"
7/26/2021,$0.06,$0.06,$0.06,$0.06,"$59,721,978","$551,008,625"
7/25/2021,$0.06,$0.06,$0.06,$0.06,"$46,091,822","$555,277,939"
7/24/2021,$0.06,$0.06,$0.06,$0.06,"$32,811,454","$530,161,194"
7/23/2021,$0.05,$0.06,$0.05,$0.06,"$38,785,432","$532,346,519"
7/22/2021,$0.05,$0.06,$0.05,$0.05,"$29,537,743","$506,323,169"
7/21/2021,$0.05,$0.05,$0.05,$0.05,"$40,609,165","$496,296,026"
7/20/2021,$0.05,$0.05,$0.05,$0.05,"$45,728,276","$471,500,726"
7/19/2021,$0.06,$0.06,$0.05,$0.05,"$51,639,313","$480,644,424"
7/18/2021,$0.06,$0.06,$0.06,$0.06,"$74,202,137","$533,416,675"
7/17/2021,$0.05,$0.06,$0.05,$0.06,"$211,277,537","$568,547,567"
7/16/2021,$0.05,$0.06,$0.05,$0.05,"$195,973,795","$496,061,593"
7/15/2021,$0.05,$0.05,$0.05,$0.05,"$50,666,621","$469,503,929"
7/14/2021,$0.05,$0.05,$0.05,$0.05,"$54,998,693","$485,332,837"
7/13/2021,$0.05,$0.05,$0.05,$0.05,"$20,458,960","$462,923,711"
7/12/2021,$0.05,$0.05,$0.05,$0.05,"$21,077,878","$466,676,545"
7/11/2021,$0.05,$0.05,$0.05,$0.05,"$16,663,943","$474,007,072"
7/10/2021,$0.05,$0.05,$0.05,$0.05,"$17,503,199","$463,682,917"
7/9/2021,$0.05,$0.05,$0.05,$0.05,"$33,792,163","$479,614,853"
7/8/2021,$0.05,$0.05,$0.05,$0.05,"$30,962,608","$463,167,707"
7/7/2021,$0.05,$0.06,$0.05,$0.05,"$29,364,480","$488,752,983"
7/6/2021,$0.05,$0.06,$0.05,$0.05,"$24,671,624","$491,073,552"
7/5/2021,$0.06,$0.06,$0.05,$0.05,"$25,998,216","$481,986,516"
7/4/2021,$0.06,$0.06,$0.05,$0.06,"$25,573,528","$507,020,573"
7/3/2021,$0.05,$0.06,$0.05,$0.06,"$22,341,381","$509,431,815"
7/2/2021,$0.05,$0.06,$0.05,$0.05,"$25,012,148","$499,143,794"
7/1/2021,$0.06,$0.06,$0.05,$0.05,"$30,691,728","$496,254,599"
6/30/2021,$0.06,$0.06,$0.05,$0.06,"$30,851,797","$513,608,991"
6/29/2021,$0.05,$0.06,$0.05,$0.06,"$34,718,831","$524,263,108"
6/28/2021,$0.05,$0.06,$0.05,$0.05,"$32,367,218","$493,304,523"
6/27/2021,$0.05,$0.06,$0.05,$0.05,"$48,064,966","$491,201,633"
6/26/2021,$0.05,$0.05,$0.05,$0.05,"$28,223,468","$459,417,522"
6/25/2021,$0.06,$0.06,$0.05,$0.05,"$35,725,393","$456,057,773"
6/24/2021,$0.05,$0.06,$0.05,$0.06,"$31,485,386","$502,625,699"
6/23/2021,$0.05,$0.06,$0.05,$0.05,"$41,601,262","$484,420,575"
6/22/2021,$0.05,$0.06,$0.04,$0.05,"$61,922,830","$444,355,179"
6/21/2021,$0.07,$0.07,$0.05,$0.05,"$39,304,484","$463,215,900"
6/20/2021,$0.07,$0.07,$0.06,$0.07,"$29,743,027","$599,058,130"
6/19/2021,$0.07,$0.07,$0.07,$0.07,"$23,513,241","$600,261,474"
6/18/2021,$0.07,$0.07,$0.07,$0.07,"$31,138,989","$605,922,149"
6/17/2021,$0.07,$0.07,$0.07,$0.07,"$27,715,629","$642,504,097"
6/16/2021,$0.08,$0.08,$0.07,$0.07,"$35,322,186","$641,665,249"
6/15/2021,$0.08,$0.08,$0.07,$0.08,"$50,286,981","$691,182,687"
6/14/2021,$0.08,$0.08,$0.07,$0.08,"$73,750,346","$680,968,392"
6/13/2021,$0.07,$0.08,$0.07,$0.08,"$76,978,989","$674,486,751"
6/12/2021,$0.07,$0.08,$0.07,$0.07,"$79,818,314","$623,722,831"
6/11/2021,$0.07,$0.08,$0.07,$0.07,"$77,572,005","$636,628,032"
6/10/2021,$0.08,$0.08,$0.07,$0.07,"$45,797,143","$639,677,653"
6/9/2021,$0.07,$0.08,$0.07,$0.08,"$63,428,052","$681,586,538"
6/8/2021,$0.07,$0.07,$0.06,$0.07,"$58,389,000","$630,216,302"
6/7/2021,$0.08,$0.08,$0.07,$0.07,"$42,370,995","$635,778,253"
6/6/2021,$0.08,$0.08,$0.08,$0.08,"$29,629,857","$706,557,593"
6/5/2021,$0.08,$0.08,$0.07,$0.08,"$42,946,594","$682,705,450"
6/4/2021,$0.09,$0.09,$0.08,$0.08,"$69,903,367","$718,404,872"
6/3/2021,$0.09,$0.09,$0.08,$0.09,"$63,881,195","$785,247,114"
6/2/2021,$0.08,$0.09,$0.08,$0.09,"$94,016,495","$765,604,717"
6/1/2021,$0.08,$0.09,$0.08,$0.08,"$46,941,262","$718,816,901"
5/31/2021,$0.08,$0.08,$0.07,$0.08,"$42,069,239","$749,733,153"
5/30/2021,$0.08,$0.08,$0.07,$0.08,"$38,637,338","$698,716,825"
5/29/2021,$0.08,$0.08,$0.07,$0.08,"$46,482,352","$676,053,349"
5/28/2021,$0.09,$0.10,$0.08,$0.08,"$63,652,398","$721,100,393"
5/27/2021,$0.10,$0.10,$0.09,$0.09,"$66,895,929","$837,411,588"
5/26/2021,$0.09,$0.10,$0.08,$0.10,"$111,670,124","$898,206,879"
5/25/2021,$0.08,$0.09,$0.08,$0.09,"$63,398,250","$768,728,018"
5/24/2021,$0.07,$0.08,$0.06,$0.08,"$53,908,918","$707,010,553"
5/23/2021,$0.08,$0.08,$0.05,$0.07,"$63,359,102","$586,563,702"
5/22/2021,$0.08,$0.09,$0.07,$0.08,"$51,522,129","$691,034,738"
5/21/2021,$0.10,$0.10,$0.07,$0.08,"$78,971,126","$747,447,945"
5/20/2021,$0.09,$0.11,$0.08,$0.10,"$92,816,485","$874,223,036"
5/19/2021,$0.13,$0.13,$0.06,$0.09,"$148,371,373","$761,470,292"
5/18/2021,$0.13,$0.13,$0.12,$0.13,"$61,864,089","$1,143,666,703"
5/17/2021,$0.14,$0.14,$0.12,$0.13,"$101,830,859","$1,104,525,932"
5/16/2021,$0.14,$0.15,$0.13,$0.14,"$134,420,565","$1,201,030,209"
5/15/2021,$0.14,$0.16,$0.13,$0.14,"$250,329,976","$1,195,220,638"
5/14/2021,$0.14,$0.14,$0.13,$0.14,"$102,342,304","$1,222,995,461"
5/13/2021,$0.13,$0.14,$0.12,$0.14,"$121,125,198","$1,194,276,461"
5/12/2021,$0.16,$0.16,$0.13,$0.13,"$103,229,736","$1,138,767,258"
5/11/2021,$0.15,$0.16,$0.14,$0.16,"$94,743,329","$1,379,829,493"
5/10/2021,$0.17,$0.17,$0.14,$0.15,"$137,485,128","$1,313,389,297"
5/9/2021,$0.18,$0.18,$0.16,$0.17,"$108,464,834","$1,472,081,656"
5/8/2021,$0.17,$0.18,$0.17,$0.17,"$119,186,628","$1,526,390,150"
5/7/2021,$0.18,$0.18,$0.17,$0.17,"$176,193,269","$1,522,181,527"
5/6/2021,$0.17,$0.19,$0.17,$0.18,"$271,387,407","$1,583,287,390"
5/5/2021,$0.16,$0.18,$0.16,$0.17,"$150,157,363","$1,521,585,503"
5/4/2021,$0.18,$0.18,$0.16,$0.16,"$141,789,756","$1,403,227,247"
5/3/2021,$0.19,$0.20,$0.18,$0.18,"$167,620,270","$1,593,408,188"
5/2/2021,$0.18,$0.20,$0.17,$0.19,"$400,439,554","$1,638,674,111"
5/1/2021,$0.17,$0.20,$0.17,$0.18,"$317,004,266","$1,598,414,116"
4/30/2021,$0.16,$0.18,$0.16,$0.17,"$105,209,091","$1,487,042,434"
4/29/2021,$0.16,$0.17,$0.16,$0.16,"$95,276,953","$1,420,280,187"
4/28/2021,$0.17,$0.18,$0.16,$0.16,"$122,886,284","$1,419,663,504"
4/27/2021,$0.16,$0.18,$0.15,$0.17,"$230,729,617","$1,469,290,925"
4/26/2021,$0.13,$0.17,$0.13,$0.16,"$277,060,871","$1,357,435,486"
4/25/2021,$0.13,$0.14,$0.12,$0.13,"$118,286,374","$1,115,385,982"
4/24/2021,$0.14,$0.15,$0.13,$0.13,"$123,844,448","$1,128,431,589"
4/23/2021,$0.15,$0.16,$0.11,$0.14,"$277,331,328","$1,244,127,540"
4/22/2021,$0.17,$0.18,$0.15,$0.15,"$145,464,324","$1,319,612,080"
4/21/2021,$0.18,$0.19,$0.17,$0.17,"$156,365,530","$1,487,711,228"
4/20/2021,$0.18,$0.19,$0.16,$0.18,"$214,466,344","$1,564,951,480"
4/19/2021,$0.20,$0.21,$0.18,$0.18,"$249,874,198","$1,579,108,411"
4/18/2021,$0.22,$0.25,$0.18,$0.20,"$656,308,254","$1,683,133,338"
4/17/2021,$0.20,$0.24,$0.20,$0.22,"$466,454,179","$1,868,236,529"
4/16/2021,$0.22,$0.22,$0.19,$0.20,"$335,247,177","$1,744,597,477"
4/15/2021,$0.23,$0.24,$0.21,$0.22,"$579,107,619","$1,912,227,789"
4/14/2021,$0.19,$0.26,$0.19,$0.24,"$1,616,562,871","$2,018,788,782"
4/13/2021,$0.19,$0.20,$0.18,$0.19,"$152,742,051","$1,638,006,311"
4/12/2021,$0.19,$0.19,$0.18,$0.19,"$115,075,902","$1,591,656,790"
4/11/2021,$0.19,$0.19,$0.18,$0.19,"$158,642,508","$1,597,918,833"
4/10/2021,$0.19,$0.19,$0.19,$0.19,"$171,860,469","$1,608,620,902"
4/9/2021,$0.19,$0.20,$0.19,$0.19,"$217,593,701","$1,603,689,392"
4/8/2021,$0.18,$0.19,$0.18,$0.19,"$162,085,521","$1,581,166,242"
4/7/2021,$0.19,$0.19,$0.17,$0.18,"$183,225,439","$1,517,472,003"
4/6/2021,$0.20,$0.20,$0.18,$0.19,"$228,551,426","$1,585,577,395"
4/5/2021,$0.19,$0.21,$0.18,$0.20,"$402,797,005","$1,658,517,775"
4/4/2021,$0.18,$0.19,$0.18,$0.19,"$162,041,176","$1,592,063,515"
4/3/2021,$0.19,$0.19,$0.18,$0.18,"$180,592,971","$1,556,558,714"
4/2/2021,$0.19,$0.20,$0.19,$0.19,"$176,635,962","$1,638,795,707"
4/1/2021,$0.19,$0.20,$0.18,$0.19,"$246,029,842","$1,642,301,149"
3/31/2021,$0.19,$0.19,$0.18,$0.19,"$184,213,410","$1,594,437,543"
3/30/2021,$0.20,$0.20,$0.19,$0.19,"$171,277,295","$1,644,719,046"
3/29/2021,$0.20,$0.20,$0.20,$0.20,"$153,784,580","$1,683,872,244"
3/28/2021,$0.20,$0.21,$0.20,$0.20,"$193,260,326","$1,683,458,813"
3/27/2021,$0.20,$0.22,$0.19,$0.20,"$299,914,719","$1,695,960,814"
3/26/2021,$0.19,$0.20,$0.19,$0.20,"$115,171,858","$1,692,716,761"
3/25/2021,$0.19,$0.20,$0.19,$0.19,"$186,545,435","$1,599,162,663"
3/24/2021,$0.19,$0.21,$0.19,$0.19,"$175,697,320","$1,603,494,660"
3/23/2021,$0.20,$0.21,$0.19,$0.19,"$231,159,217","$1,635,350,710"
3/22/2021,$0.22,$0.22,$0.19,$0.20,"$263,091,452","$1,686,916,409"
3/21/2021,$0.22,$0.24,$0.21,$0.22,"$474,364,900","$1,807,857,449"
3/20/2021,$0.21,$0.25,$0.21,$0.22,"$513,340,164","$1,842,313,148"
3/19/2021,$0.21,$0.22,$0.20,$0.21,"$225,567,675","$1,784,699,339"
3/18/2021,$0.22,$0.23,$0.21,$0.21,"$264,153,280","$1,760,537,157"
3/17/2021,$0.22,$0.24,$0.21,$0.22,"$528,539,579","$1,839,350,720"
3/16/2021,$0.22,$0.27,$0.20,$0.22,"$1,429,353,644","$1,844,016,944"
3/15/2021,$0.18,$0.26,$0.18,$0.22,"$954,287,181","$1,811,248,901"
3/14/2021,$0.19,$0.19,$0.18,$0.18,"$149,912,715","$1,504,827,180"
3/13/2021,$0.18,$0.20,$0.18,$0.19,"$286,681,763","$1,584,348,002"
3/12/2021,$0.18,$0.20,$0.18,$0.18,"$387,300,363","$1,538,376,994"
3/11/2021,$0.18,$0.19,$0.18,$0.18,"$238,065,136","$1,505,765,266"
3/10/2021,$0.18,$0.20,$0.17,$0.18,"$441,218,627","$1,506,128,447"
3/9/2021,$0.15,$0.20,$0.15,$0.18,"$599,110,472","$1,455,220,796"
3/8/2021,$0.16,$0.16,$0.15,$0.15,"$134,547,882","$1,272,144,401"
3/7/2021,$0.16,$0.16,$0.15,$0.16,"$122,471,393","$1,310,104,635"
3/6/2021,$0.16,$0.16,$0.15,$0.16,"$111,300,200","$1,286,080,949"
3/5/2021,$0.15,$0.16,$0.14,$0.16,"$178,841,545","$1,285,313,437"
3/4/2021,$0.16,$0.16,$0.14,$0.15,"$154,681,933","$1,233,910,202"
3/3/2021,$0.16,$0.17,$0.16,$0.16,"$190,589,985","$1,315,525,929"
3/2/2021,$0.17,$0.18,$0.15,$0.16,"$241,323,644","$1,322,383,533"
3/1/2021,$0.13,$0.18,$0.13,$0.17,"$717,049,448","$1,398,375,169"
2/28/2021,$0.14,$0.14,$0.12,$0.13,"$320,505,097","$1,079,938,076"
2/27/2021,$0.15,$0.16,$0.14,$0.14,"$191,734,309","$1,170,870,007"
2/26/2021,$0.16,$0.17,$0.15,$0.15,"$230,827,643","$1,273,374,343"
2/25/2021,$0.18,$0.19,$0.16,$0.16,"$253,122,487","$1,337,135,979"
2/24/2021,$0.18,$0.20,$0.17,$0.18,"$422,788,963","$1,492,511,538"
2/23/2021,$0.20,$0.20,$0.14,$0.18,"$741,130,453","$1,467,597,746"
2/22/2021,$0.21,$0.23,$0.15,$0.20,"$876,611,767","$1,644,316,835"
2/21/2021,$0.23,$0.25,$0.19,$0.21,"$1,264,261,820","$1,713,201,887"
2/20/2021,$0.15,$0.29,$0.14,$0.23,"$3,244,344,058","$1,864,256,907"
2/19/2021,$0.10,$0.18,$0.10,$0.15,"$1,061,135,174","$1,189,092,114"
2/18/2021,$0.07,$0.10,$0.07,$0.10,"$230,429,762","$811,358,878"
2/17/2021,$0.08,$0.08,$0.07,$0.07,"$83,946,302","$604,221,334"
2/16/2021,$0.07,$0.08,$0.07,$0.08,"$101,890,610","$640,950,138"
2/15/2021,$0.07,$0.08,$0.06,$0.07,"$231,589,597","$610,015,726"
2/14/2021,$0.06,$0.09,$0.06,$0.07,"$517,389,268","$594,412,591"
2/13/2021,$0.05,$0.06,$0.05,$0.06,"$127,229,747","$469,721,103"
2/12/2021,$0.05,$0.05,$0.05,$0.05,"$55,994,216","$407,799,967"
2/11/2021,$0.05,$0.05,$0.05,$0.05,"$78,802,745","$391,823,045"
2/10/2021,$0.04,$0.05,$0.04,$0.05,"$165,363,556","$398,678,141"
2/9/2021,$0.03,$0.04,$0.03,$0.04,"$112,728,543","$341,452,851"
2/8/2021,$0.03,$0.04,$0.03,$0.03,"$96,190,646","$280,026,212"
2/7/2021,$0.03,$0.03,$0.03,$0.03,"$58,815,678","$257,948,028"
2/6/2021,$0.03,$0.03,$0.03,$0.03,"$54,781,040","$252,927,705"
2/5/2021,$0.03,$0.03,$0.03,$0.03,"$79,298,311","$242,582,654"
2/4/2021,$0.02,$0.03,$0.02,$0.03,"$58,036,807","$209,000,856"
2/3/2021,$0.02,$0.03,$0.02,$0.02,"$33,855,109","$198,925,787"
2/2/2021,$0.02,$0.03,$0.02,$0.02,"$46,817,864","$198,540,998"
2/1/2021,$0.02,$0.03,$0.02,$0.02,"$58,674,055","$192,689,404"
1/31/2021,$0.02,$0.03,$0.02,$0.02,"$131,522,680","$197,101,092"
1/30/2021,$0.03,$0.04,$0.02,$0.02,"$403,160,037","$185,515,746"
1/29/2021,$0.02,$0.03,$0.02,$0.03,"$215,038,360","$216,816,170"
1/28/2021,$0.02,$0.02,$0.02,$0.02,"$11,550,379","$130,822,728"
1/27/2021,$0.02,$0.02,$0.01,$0.02,"$10,619,836","$122,245,850"
1/26/2021,$0.02,$0.02,$0.02,$0.02,"$11,112,442","$131,866,130"
1/25/2021,$0.02,$0.02,$0.02,$0.02,"$10,374,364","$132,791,743"
1/24/2021,$0.02,$0.02,$0.02,$0.02,"$8,811,853","$137,101,883"
1/23/2021,$0.02,$0.02,$0.02,$0.02,"$9,460,493","$136,921,901"
1/22/2021,$0.02,$0.02,$0.01,$0.02,"$18,080,119","$137,884,969"
1/21/2021,$0.02,$0.02,$0.02,$0.02,"$15,228,059","$125,911,564"
1/20/2021,$0.02,$0.02,$0.02,$0.02,"$16,343,268","$141,753,883"
1/19/2021,$0.02,$0.02,$0.02,$0.02,"$18,883,777","$142,925,051"
1/18/2021,$0.02,$0.02,$0.02,$0.02,"$33,612,604","$150,244,053"
1/17/2021,$0.02,$0.02,$0.02,$0.02,"$17,840,654","$137,149,652"
1/16/2021,$0.02,$0.02,$0.02,$0.02,"$14,397,122","$128,546,798"
1/15/2021,$0.02,$0.02,$0.02,$0.02,"$14,783,089","$130,057,746"
1/14/2021,$0.02,$0.02,$0.02,$0.02,"$11,725,273","$128,479,592"
1/13/2021,$0.01,$0.02,$0.01,$0.02,"$14,361,525","$129,027,717"
1/12/2021,$0.01,$0.02,$0.01,$0.01,"$9,354,418","$117,019,216"
1/11/2021,$0.02,$0.02,$0.01,$0.01,"$20,149,608","$117,756,234"
1/10/2021,$0.02,$0.02,$0.02,$0.02,"$25,496,081","$132,601,275"
1/9/2021,$0.02,$0.02,$0.02,$0.02,"$25,690,563","$139,723,947"
1/8/2021,$0.02,$0.02,$0.01,$0.02,"$29,569,289","$128,079,850"
1/7/2021,$0.02,$0.02,$0.01,$0.02,"$23,161,730","$122,638,169"
1/6/2021,$0.01,$0.02,$0.01,$0.02,"$20,998,671","$123,783,704"
1/5/2021,$0.01,$0.02,$0.01,$0.01,"$27,204,341","$117,187,286"
1/4/2021,$0.01,$0.01,$0.01,$0.01,"$11,092,098","$106,790,521"
1/3/2021,$0.01,$0.01,$0.01,$0.01,"$16,630,772","$109,864,694"
1/2/2021,$0.01,$0.01,$0.01,$0.01,"$13,967,919","$102,218,631"
1/1/2021,$0.01,$0.01,$0.01,$0.01,"$8,381,605","$101,448,235"
12/31/2020,$0.01,$0.01,$0.01,$0.01,"$6,156,466","$98,180,629"
12/30/2020,$0.01,$0.01,$0.01,$0.01,"$6,239,119","$101,600,694"
12/29/2020,$0.01,$0.01,$0.01,$0.01,"$6,449,160","$99,804,767"
12/28/2020,$0.01,$0.01,$0.01,$0.01,"$7,606,610","$103,873,971"
12/27/2020,$0.01,$0.01,$0.01,$0.01,"$10,481,340","$102,828,651"
12/26/2020,$0.01,$0.01,$0.01,$0.01,"$7,734,623","$105,683,858"
12/25/2020,$0.01,$0.01,$0.01,$0.01,"$6,885,329","$103,430,147"
12/24/2020,$0.01,$0.01,$0.01,$0.01,"$6,265,957","$104,656,897"
12/23/2020,$0.01,$0.01,$0.01,$0.01,"$8,542,678","$96,290,742"
12/22/2020,$0.01,$0.01,$0.01,$0.01,"$6,390,129","$106,528,437"
12/21/2020,$0.01,$0.01,$0.01,$0.01,"$10,851,495","$106,314,389"
12/20/2020,$0.02,$0.02,$0.01,$0.01,"$10,255,062","$113,159,021"
12/19/2020,$0.01,$0.02,$0.01,$0.02,"$21,019,170","$119,075,545"
12/18/2020,$0.01,$0.01,$0.01,$0.01,"$5,559,322","$109,202,775"
12/17/2020,$0.01,$0.01,$0.01,$0.01,"$10,841,613","$106,394,227"
12/16/2020,$0.01,$0.01,$0.01,$0.01,"$7,601,240","$107,417,704"
12/15/2020,$0.01,$0.01,$0.01,$0.01,"$4,478,242","$104,836,960"
12/14/2020,$0.01,$0.01,$0.01,$0.01,"$3,919,377","$105,472,197"
12/13/2020,$0.01,$0.01,$0.01,$0.01,"$4,989,120","$105,559,913"
12/12/2020,$0.01,$0.01,$0.01,$0.01,"$4,020,457","$106,520,218"
12/11/2020,$0.01,$0.01,$0.01,$0.01,"$4,465,715","$103,661,764"
12/10/2020,$0.01,$0.01,$0.01,$0.01,"$4,815,907","$103,087,687"
12/9/2020,$0.01,$0.01,$0.01,$0.01,"$5,900,462","$105,903,046"
12/8/2020,$0.01,$0.01,$0.01,$0.01,"$5,436,204","$102,685,314"
12/7/2020,$0.01,$0.01,$0.01,$0.01,"$5,660,766","$109,582,800"
12/6/2020,$0.01,$0.01,$0.01,$0.01,"$4,940,133","$111,289,563"
12/5/2020,$0.01,$0.01,$0.01,$0.01,"$5,961,749","$111,589,616"
12/4/2020,$0.02,$0.02,$0.01,$0.01,"$7,419,173","$105,842,093"
12/3/2020,$0.01,$0.02,$0.01,$0.02,"$11,080,786","$114,966,244"
12/2/2020,$0.01,$0.01,$0.01,$0.01,"$4,923,706","$108,155,118"
12/1/2020,$0.01,$0.01,$0.01,$0.01,"$8,427,092","$107,029,519"
11/30/2020,$0.01,$0.01,$0.01,$0.01,"$10,450,282","$110,530,147"
11/29/2020,$0.01,$0.01,$0.01,$0.01,"$7,541,943","$106,947,145"
11/28/2020,$0.01,$0.01,$0.01,$0.01,"$7,669,216","$108,189,339"
11/27/2020,$0.01,$0.01,$0.01,$0.01,"$7,934,663","$105,736,294"
11/26/2020,$0.02,$0.02,$0.01,$0.01,"$14,316,741","$105,893,247"
11/25/2020,$0.02,$0.02,$0.02,$0.02,"$22,410,383","$118,066,864"
11/24/2020,$0.01,$0.02,$0.01,$0.02,"$34,033,066","$123,427,776"
11/23/2020,$0.01,$0.01,$0.01,$0.01,"$17,369,837","$110,469,626"
11/22/2020,$0.01,$0.01,$0.01,$0.01,"$11,987,593","$101,362,329"
11/21/2020,$0.01,$0.01,$0.01,$0.01,"$12,196,719","$104,001,803"
11/20/2020,$0.01,$0.01,$0.01,$0.01,"$6,331,511","$94,426,760"
11/19/2020,$0.01,$0.01,$0.01,$0.01,"$5,618,590","$95,438,690"
11/18/2020,$0.01,$0.01,$0.01,$0.01,"$7,386,356","$95,873,149"
11/17/2020,$0.01,$0.01,$0.01,$0.01,"$6,609,452","$98,680,402"
11/16/2020,$0.01,$0.01,$0.01,$0.01,"$5,128,331","$95,673,052"
11/15/2020,$0.01,$0.01,$0.01,$0.01,"$3,880,689","$95,734,809"
11/14/2020,$0.01,$0.01,$0.01,$0.01,"$4,529,589","$95,177,263"
11/13/2020,$0.01,$0.01,$0.01,$0.01,"$4,899,458","$98,071,305"
11/12/2020,$0.01,$0.01,$0.01,$0.01,"$5,249,797","$95,315,660"
11/11/2020,$0.01,$0.01,$0.01,$0.01,"$7,328,948","$96,642,539"
11/10/2020,$0.01,$0.01,$0.01,$0.01,"$8,552,634","$98,087,139"
11/9/2020,$0.01,$0.01,$0.01,$0.01,"$5,724,990","$92,658,703"
11/8/2020,$0.01,$0.01,$0.01,$0.01,"$4,607,219","$92,619,903"
11/7/2020,$0.01,$0.01,$0.01,$0.01,"$7,888,266","$87,889,035"
11/6/2020,$0.01,$0.01,$0.01,$0.01,"$8,446,798","$93,392,850"
11/5/2020,$0.01,$0.01,$0.01,$0.01,"$9,106,687","$90,018,380"
11/4/2020,$0.01,$0.01,$0.01,$0.01,"$13,090,928","$87,817,465"
11/3/2020,$0.01,$0.01,$0.01,$0.01,"$10,327,756","$84,448,522"
11/2/2020,$0.01,$0.01,$0.01,$0.01,"$5,494,608","$82,420,598"
11/1/2020,$0.01,$0.01,$0.01,$0.01,"$3,263,829","$81,926,545"
10/31/2020,$0.01,$0.01,$0.01,$0.01,"$4,519,031","$83,308,588"
10/30/2020,$0.01,$0.01,$0.01,$0.01,"$5,486,632","$81,785,680"
10/29/2020,$0.01,$0.01,$0.01,$0.01,"$5,453,609","$83,814,478"
10/28/2020,$0.01,$0.01,$0.01,$0.01,"$6,514,461","$83,135,092"
10/27/2020,$0.01,$0.01,$0.01,$0.01,"$8,002,129","$86,056,339"
10/26/2020,$0.01,$0.01,$0.01,$0.01,"$5,490,863","$87,830,467"
10/25/2020,$0.01,$0.01,$0.01,$0.01,"$7,402,561","$90,162,201"
10/24/2020,$0.01,$0.01,$0.01,$0.01,"$5,057,999","$91,887,418"
10/23/2020,$0.01,$0.01,$0.01,$0.01,"$6,551,974","$91,531,113"
10/22/2020,$0.01,$0.01,$0.01,$0.01,"$9,110,939","$91,368,714"
10/21/2020,$0.01,$0.01,$0.01,$0.01,"$9,665,610","$90,416,859"
10/20/2020,$0.01,$0.01,$0.01,$0.01,"$7,999,298","$89,766,154"
10/19/2020,$0.01,$0.01,$0.01,$0.01,"$5,419,173","$92,903,761"
10/18/2020,$0.01,$0.01,$0.01,$0.01,"$3,762,416","$92,449,833"
10/17/2020,$0.01,$0.01,$0.01,$0.01,"$5,101,057","$92,496,785"
10/16/2020,$0.01,$0.01,$0.01,$0.01,"$8,172,935","$92,793,227"
